RowID,ChunkID,position_with_chunk,month,weekday,hour,PM25_1,PM25_2,PM25_3,PM25_6,PM25_8,PM25_15,PM25_25,PM10_1,PM10_2,PM10_3,PM10_6,PM10_8,PM10_15,PM10_25,NO2_1,NO2_2,NO2_3,NO2_6,NO2_8,NO2_15,NO2_25,temperature_1,temperature_2,temperature_3,temperature_6,temperature_8,temperature_15,temperature_25,pressure_1,pressure_2,pressure_3,pressure_6,pressure_8,pressure_15,pressure_25,humidity_1,humidity_2,humidity_3,humidity_6,humidity_8,humidity_15,humidity_25,wind_1,wind_2,wind_3,wind_6,wind_8,wind_15,wind_25,weather_1,weather_2,weather_3,weather_6,weather_8,weather_15,weather_25
3312,13,145,6,Thursday,1,163,212,243,254,235,229,null,123,106,122,99,null,113,null,28,26,48,null,46,35,null,23,23,23,23,23,23,null,1000,1000,1000,1000,1000,1000,null,84,84,84,84,84,84,null,1,0,1,1,1,1,null,4,4,4,4,4,4,null 
3313,13,146,6,Thursday,2,153,224,247,247,236,243,null,123,98,122,99,null,113,null,28,42,48,null,46,20,null,22,22,22,22,22,22,null,1000,1000,1000,1000,1000,999,null,86,86,86,86,86,85,null,1,1,1,1,1,0,null,4,4,4,4,4,4,null 
3314,13,147,6,Thursday,3,154,224,247,241,247,238,null,123,98,122,99,null,113,null,28,42,48,null,46,20,null,22,22,22,22,22,22,null,998,998,998,998,998,998,null,87,87,87,87,87,87,null,0,0,0,0,0,0,null,4,4,4,4,4,4,null 
3315,13,148,6,Thursday,4,169,192,227,211,220,235,null,123,98,122,99,null,113,null,28,42,48,null,34,20,null,22,22,22,22,22,22,null,998,998,998,998,998,998,null,87,87,87,87,87,87,null,0,0,0,0,0,0,null,4,4,4,4,4,4,null 
3316,13,149,6,Thursday,5,162,201,237,202,198,218,null,123,71,122,99,null,113,null,28,42,48,null,34,20,null,22,22,22,22,22,22,null,999,999,999,999,999,999,null,87,87,87,87,87,87,null,2,2,2,2,2,2,null,4,4,4,4,4,4,null 
3317,13,150,6,Thursday,6,158,201,207,206,195,195,null,65,71,122,99,null,113,null,24,42,35,null,34,20,null,22,22,22,22,22,22,null,999,999,999,999,999,999,null,87,87,87,87,87,87,null,2,0,2,2,2,0,null,4,4,4,4,4,4,null 
3318,13,151,6,Thursday,7,158,194,211,203,205,205,null,65,81,122,99,null,113,null,21,28,34,null,34,25,null,22,22,22,22,22,22,null,999,999,999,999,999,999,null,86,84,86,86,84,84,null,1,2,1,1,2,2,null,4,4,4,4,4,4,null 
3319,13,152,6,Thursday,8,167,208,223,212,198,210,null,91,93,122,99,null,113,null,22,28,33,null,35,24,null,23,23,23,23,23,23,null,999,999,999,999,999,999,null,80,80,81,81,81,81,null,4,4,3,3,3,3,null,1,1,1,1,1,1,null 
3320,13,153,6,Thursday,9,178,214,221,230,211,217,null,91,97,122,99,null,113,null,21,21,28,null,36,27,null,23,23,23,24,24,23,null,999,999,999,999,999,999,null,77,77,77,71,71,77,null,3,3,3,4,4,3,null,1,1,1,1,1,1,null 
3321,13,154,6,Thursday,10,190,206,206,248,229,217,null,91,97,122,99,null,113,null,17,13,27,null,34,28,null,24,25,25,25,25,25,null,999,999,999,999,999,999,null,71,69,69,69,69,69,null,4,2,2,2,2,2,null,1,1,1,1,1,1,null 
3322,13,155,6,Thursday,11,206,202,210,250,229,226,null,102,97,122,99,null,113,null,17,11,20,null,34,26,null,27,27,27,27,27,27,null,999,999,999,999,999,999,null,58,58,58,58,58,58,null,3,3,3,3,3,3,null,1,1,1,1,1,1,null 
3323,13,156,6,Thursday,12,217,216,217,280,239,237,null,102,97,122,99,null,113,null,17,19,19,null,41,21,null,29,29,27,29,29,29,null,998,998,999,998,998,998,null,55,55,60,55,55,55,null,2,2,4,2,2,2,null,1,1,1,1,1,1,null 
3324,13,157,6,Thursday,13,215,215,234,280,231,235,null,121,77,122,99,null,113,null,17,15,25,null,36,19,null,30,30,30,30,30,30,null,998,998,998,998,998,998,null,51,51,51,51,51,51,null,3,3,3,3,3,3,null,1,1,1,1,1,1,null 
3325,13,158,6,Thursday,14,229,215,254,200,231,259,null,123,77,122,99,null,113,null,18,15,29,null,44,23,null,30,30,30,31,30,31,null,998,998,998,997,998,997,null,48,51,48,49,48,49,null,1,3,1,4,1,4,null,1,1,1,1,1,1,null 
3326,13,159,6,Thursday,15,222,215,260,281,189,272,null,117,77,122,99,null,113,null,19,15,24,null,44,22,null,31,30,31,31,31,31,null,997,998,997,997,997,997,null,49,51,49,48,49,49,null,3,3,3,2,3,3,null,1,1,1,1,1,1,null 
3327,13,160,6,Thursday,16,232,215,262,286,250,233,null,120,77,122,99,140,113,null,21,15,21,null,46,24,null,32,30,31,31,31,31,null,996,998,996,996,996,996,null,47,51,51,51,51,51,null,2,3,1,1,1,1,null,1,1,1,1,1,1,null 
3328,13,161,6,Thursday,17,227,215,213,201,180,176,null,125,77,122,99,140,113,null,21,15,17,null,46,41,null,33,30,33,33,33,33,null,996,998,996,996,996,996,null,46,51,46,46,46,46,null,5,3,5,5,5,5,null,1,1,1,1,1,1,null 
3329,13,162,6,Thursday,18,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null ,null ,null ,null ,null ,null ,null 
3330,13,163,6,Thursday,19,169,173,177,170,160,160,null,125,75,null,null,73,null,null,19,13,13,null,45,15,null,31,31,31,31,31,31,null,996,996,996,996,996,996,null,52,52,52,52,52,52,null,1,1,1,1,1,1,null,1,1,1,1,1,1,null 
3331,13,164,6,Thursday,20,172,173,178,181,173,167,null,118,71,87,77,89,null,null,19,11,16,null,54,17,null,30,30,30,30,30,30,null,996,996,996,996,996,996,null,58,58,58,58,58,58,null,2,2,2,2,2,2,null,1,1,1,1,1,1,null 
3332,13,165,6,Thursday,21,174,173,188,189,180,171,null,100,71,109,100,91,81,null,19,11,16,null,54,17,null,29,30,29,29,29,29,null,997,996,997,998,998,997,null,59,58,59,60,60,59,null,2,2,2,3,3,2,null,1,1,1,1,1,1,null 
3333,13,166,6,Thursday,22,180,173,195,193,185,175,null,100,71,117,106,94,86,null,20,11,16,null,39,17,null,29,30,29,29,29,29,null,998,996,998,998,998,998,null,61,58,61,61,61,61,null,3,2,3,3,3,3,null,1,1,1,1,1,1,null 
3334,13,167,6,Thursday,23,156,173,200,193,188,187,null,100,71,114,92,93,82,null,16,11,26,null,31,19,null,28,30,28,28,28,28,null,998,996,998,998,998,998,null,66,58,66,66,66,66,null,0,2,0,0,0,0,null,1,1,1,1,1,1,null 
3335,13,168,6,Friday,0,158,182,197,214,239,218,null,92,71,104,92,93,115,null,16,11,35,null,27,20,null,27,27,27,27,27,27,null,998,998,998,998,998,998,null,69,69,69,69,69,69,null,2,2,1,2,2,2,null,1,1,1,1,1,1,null 
3336,13,169,6,Friday,1,170,182,200,183,329,300,null,92,71,104,92,93,115,null,21,18,38,null,27,20,null,26,27,27,27,26,27,null,998,998,998,998,998,998,null,68,69,69,69,68,69,null,4,2,2,2,4,2,null,1,1,1,1,1,1,null 
3337,13,170,6,Friday,2,170,180,200,183,329,321,null,70,71,98,92,93,150,null,21,18,38,null,27,20,null,26,26,25,27,26,25,null,998,998,997,998,998,997,null,68,68,70,69,68,70,null,4,4,2,2,4,2,null,1,1,1,1,1,1,null 
3338,13,171,6,Friday,3,170,180,200,183,329,321,null,70,71,98,92,93,150,null,21,18,38,null,27,20,null,26,26,25,27,26,25,null,998,998,997,998,998,997,null,68,68,70,69,68,70,null,4,4,2,2,4,2,null,1,1,1,1,1,1,null 
3339,13,172,6,Friday,4,170,180,200,183,329,321,null,70,71,98,92,93,150,null,21,18,38,null,27,20,null,26,26,25,27,26,25,null,998,998,997,998,998,997,null,68,68,70,69,68,70,null,4,4,2,2,4,2,null,1,1,1,1,1,1,null 
3340,13,173,6,Friday,5,172,180,195,160,161,178,null,70,71,98,92,93,150,null,21,18,38,null,27,20,null,24,26,24,24,24,24,null,998,998,998,998,998,998,null,69,68,69,69,69,69,null,1,4,1,1,1,1,null,1,1,1,1,1,1,null 
3341,13,174,6,Friday,6,167,180,160,150,146,153,null,77,71,93,92,93,150,null,21,18,38,null,27,20,null,24,26,24,24,24,24,null,999,998,999,999,999,999,null,70,68,70,70,70,70,null,0,4,0,0,0,0,null,1,1,1,1,1,1,null 
3342,13,175,6,Friday,7,160,180,154,133,151,162,null,77,51,93,92,55,150,null,29,16,22,null,33,22,null,24,24,24,24,24,24,null,999,999,999,999,999,999,null,70,70,70,70,70,70,null,2,3,3,3,3,3,null,1,1,1,1,1,1,null 
3343,13,176,6,Friday,8,150,151,151,158,169,173,null,77,51,67,65,55,82,null,29,14,27,null,32,30,null,25,25,25,25,25,25,null,999,999,999,999,999,999,null,69,69,69,69,69,69,null,2,2,2,2,2,2,null,1,1,1,1,1,1,null 
3344,13,177,6,Friday,9,151,164,165,163,215,212,null,77,56,84,79,107,120,null,22,8,29,null,44,30,null,26,26,26,26,26,26,null,1000,1000,1000,1000,1000,1000,null,66,66,66,66,66,66,null,1,1,1,1,1,1,null,1,1,1,1,1,1,null 
3345,13,178,6,Friday,10,148,135,183,257,280,258,null,77,56,84,128,107,142,null,22,8,25,null,52,30,null,28,29,28,29,28,28,null,999,1000,999,1000,999,999,null,58,57,58,57,58,58,null,1,1,1,1,1,1,null,1,1,1,1,1,1,null 
3346,13,179,6,Friday,11,161,135,195,292,314,299,null,91,56,95,128,107,142,null,18,11,25,null,44,33,null,29,28,29,29,29,29,null,1000,999,1000,1000,1000,1000,null,50,58,50,50,50,50,null,6,1,6,6,6,6,null,1,1,1,1,1,1,null 
3347,13,180,6,Friday,12,180,135,181,234,214,254,null,87,59,95,128,107,142,null,18,11,17,null,32,28,null,30,30,30,30,30,30,null,999,999,999,999,999,999,null,39,39,39,39,39,39,null,1,1,1,1,1,1,null,1,1,1,1,1,1,null 
3348,13,181,6,Friday,13,174,135,184,160,116,133,null,87,59,95,128,107,142,null,13,13,17,null,32,28,null,32,32,32,32,32,32,null,999,999,999,999,999,999,null,34,34,34,34,34,34,null,4,4,4,4,4,4,null,1,1,1,1,1,1,null 
3349,13,182,6,Friday,14,151,171,184,131,94,106,null,87,87,105,128,107,142,null,12,11,20,null,32,14,null,34,33,32,34,33,34,null,998,999,999,998,999,998,null,28,29,32,28,29,28,null,3,1,2,3,1,3,null,1,1,1,1,1,1,null 
3350,13,183,6,Friday,15,126,153,168,126,89,97,null,87,55,105,128,107,142,null,12,9,20,null,25,14,null,36,36,36,36,36,36,null,998,998,998,998,998,998,null,27,27,27,27,27,27,null,4,4,4,4,4,4,null,1,1,1,1,1,1,null 
3351,13,184,6,Friday,16,126,153,168,126,89,97,null,87,55,105,128,107,142,null,13,9,18,null,25,12,null,36,36,35,36,36,36,null,998,998,998,998,998,998,null,27,27,24,27,27,27,null,4,4,4,4,4,4,null,1,1,1,1,1,1,null 
3352,13,185,6,Friday,17,157,143,190,153,105,101,null,90,59,91,70,38,36,null,22,13,20,null,32,16,null,36,36,36,36,36,36,null,998,998,998,998,998,998,null,26,27,26,27,26,26,null,3,2,3,2,3,3,null,1,1,1,1,1,1,null 
3353,13,186,6,Friday,18,157,143,178,158,116,108,null,90,59,91,70,38,56,null,22,13,35,null,32,20,null,36,36,36,36,36,36,null,997,998,997,997,997,997,null,27,27,27,27,27,27,null,2,2,2,2,2,2,null,1,1,1,1,1,1,null 
3354,13,187,6,Friday,19,166,178,163,177,153,158,null,110,86,74,103,74,105,null,29,21,21,null,33,35,null,34,32,32,34,34,34,null,998,999,999,998,998,998,null,35,38,38,35,35,35,null,5,1,1,5,5,5,null,1,1,1,1,1,1,null 
3355,13,188,6,Friday,20,150,111,155,160,167,160,null,110,48,74,82,83,88,null,29,21,21,null,46,35,null,31,32,32,32,32,32,null,999,999,999,999,999,999,null,43,40,40,40,40,40,null,3,1,1,1,1,1,null,1,1,1,1,1,1,null 
3356,13,189,6,Friday,21,116,111,146,155,165,160,null,113,48,83,75,76,70,null,22,14,25,null,46,35,null,30,30,30,30,30,30,null,999,999,999,999,999,999,null,43,43,43,43,43,43,null,1,1,1,1,1,1,null,1,1,1,1,1,1,null 
3357,13,190,6,Friday,22,110,110,157,167,164,162,null,50,44,113,97,81,91,null,18,16,26,null,64,43,null,30,30,30,30,30,30,null,1000,1000,1000,1000,1000,1000,null,51,51,48,48,51,51,null,1,1,1,1,1,1,null,1,1,1,1,1,1,null 
3358,13,191,6,Friday,23,154,110,160,169,178,170,null,112,44,103,104,94,88,null,44,16,38,null,76,40,null,29,30,29,29,29,29,null,1000,1000,1000,1000,1000,1000,null,49,51,49,49,49,49,null,1,1,1,1,1,1,null,1,1,1,1,1,1,null 
3359,13,192,6,Saturday,0,157,123,164,179,177,164,null,112,55,126,140,86,79,null,44,10,49,null,66,40,null,28,28,28,29,28,29,null,1000,1000,1000,1000,1000,1000,null,55,55,55,51,55,51,null,1,1,1,0,1,0,null,1,1,1,1,1,1,null 
3360,13,193,6,Saturday,1,158,131,152,170,164,161,null,112,62,126,118,86,104,null,32,10,49,null,66,40,null,28,28,28,28,28,28,null,1001,1001,1001,1001,1001,1001,null,52,52,52,52,52,52,null,1,1,1,1,1,1,null,1,1,1,1,1,1,null 
3361,13,194,6,Saturday,2,157,157,154,166,188,171,null,96,62,85,97,125,138,null,32,10,49,null,66,72,null,27,27,27,28,27,28,null,1001,1001,1001,1001,1001,1001,null,72,72,72,66,72,66,null,3,3,3,6,3,6,null,1,1,1,1,1,1,null 
3362,13,195,6,Saturday,3,160,213,178,201,327,293,null,88,145,132,137,173,278,null,32,10,49,null,66,72,null,26,26,26,26,26,26,null,1001,1001,1001,1001,1001,1001,null,74,74,74,74,74,74,null,0,0,0,0,0,0,null,1,1,1,1,1,1,null 
3363,13,196,6,Saturday,4,170,290,195,240,384,326,null,88,158,96,148,173,175,null,32,10,49,null,66,72,null,26,26,26,26,26,26,null,1001,1001,1001,1001,1001,1001,null,73,73,73,73,73,73,null,1,1,1,1,1,1,null,1,1,1,1,1,1,null 
3364,13,197,6,Saturday,5,194,297,171,277,423,365,null,96,158,91,144,173,175,null,32,10,33,null,30,72,null,26,26,26,26,26,26,null,1001,1002,1001,1001,1001,1001,null,73,72,73,73,73,73,null,1,1,1,1,1,1,null,1,1,1,1,1,1,null 
3365,13,198,6,Saturday,6,188,362,266,357,384,335,null,96,137,194,176,173,175,null,38,29,33,null,30,11,null,26,26,25,26,26,26,null,1002,1002,1002,1002,1002,1002,null,73,73,73,73,73,73,null,6,6,3,6,6,6,null,1,1,1,1,1,1,null 
3366,13,199,6,Saturday,7,193,330,375,391,334,342,null,113,147,200,176,173,175,null,37,28,36,null,27,16,null,25,25,25,25,25,25,null,1002,1002,1002,1002,1002,1002,null,73,74,74,74,74,73,null,3,4,4,4,4,3,null,1,1,1,1,1,1,null 
3367,13,200,6,Saturday,8,200,339,394,348,332,342,null,113,147,200,176,173,175,null,34,30,35,null,25,18,null,25,25,25,25,25,25,null,1002,1002,1002,1002,1002,1002,null,75,75,75,75,75,75,null,7,3,3,3,3,3,null,3,3,3,3,3,3,null 
3368,13,201,6,Saturday,9,221,318,339,351,326,328,null,121,133,200,176,173,175,null,36,25,31,null,40,24,null,25,25,25,25,25,25,null,1002,1002,1002,1002,1002,1002,null,74,74,74,74,74,74,null,6,4,4,6,4,4,null,3,3,3,3,3,3,null 
3369,13,202,6,Saturday,10,327,313,350,378,355,357,null,162,133,200,176,173,175,null,38,30,34,null,40,26,null,25,25,25,25,25,25,null,1002,1002,1003,1002,1002,1003,null,75,75,74,75,75,74,null,4,4,4,4,4,4,null,3,3,3,3,3,3,null 
3370,13,203,6,Saturday,11,334,313,361,383,324,351,null,176,135,200,176,173,175,null,42,35,34,null,39,24,null,25,25,25,25,25,25,null,1003,1003,1003,1003,1003,1003,null,74,74,74,74,74,74,null,7,4,7,7,2,7,null,3,3,3,3,3,3,null 
3371,13,204,6,Saturday,12,336,313,354,366,313,322,null,176,135,200,176,173,175,null,30,35,33,null,34,21,null,25,25,25,25,25,25,null,1002,1003,1002,1003,1002,1002,null,72,74,72,74,72,72,null,3,4,3,2,3,3,null,3,3,3,3,3,3,null 
3372,13,205,6,Saturday,13,338,333,349,365,329,330,null,176,152,200,176,173,175,null,29,30,31,null,32,21,null,26,26,26,26,26,26,null,1002,1002,1002,1002,1002,1002,null,70,70,70,71,70,70,null,7,7,7,2,7,7,null,3,3,3,3,3,3,null 
3373,13,206,6,Saturday,14,329,322,361,374,324,331,null,167,141,200,176,173,175,null,29,26,32,null,33,23,null,26,26,26,26,26,26,null,1002,1002,1002,1002,1002,1002,null,69,69,71,69,71,71,null,5,5,2,5,2,2,null,3,3,3,3,3,3,null 
3374,13,207,6,Saturday,15,332,322,362,351,300,313,null,165,141,200,176,173,175,null,29,26,29,null,33,20,null,26,26,26,26,26,26,null,1002,1002,1002,1002,1002,1002,null,72,69,72,71,72,72,null,1,5,1,2,1,1,null,3,3,3,3,3,3,null 
3375,13,208,6,Saturday,16,335,322,340,336,379,371,null,165,141,200,176,173,175,null,29,26,29,null,29,20,null,26,26,26,26,26,26,null,1000,1002,1000,1001,1000,1000,null,72,69,72,72,72,72,null,3,5,3,3,3,3,null,3,3,3,3,3,3,null 
3376,13,209,6,Saturday,17,312,321,343,434,464,446,null,165,137,200,176,173,175,null,25,23,22,null,32,23,null,26,27,27,26,27,27,null,1000,1000,1000,1000,1000,1000,null,72,71,71,72,71,71,null,1,1,1,1,1,1,null,3,3,3,3,3,3,null 
3377,13,210,6,Saturday,18,360,313,343,463,500,485,null,165,139,158,176,173,307,null,27,21,26,null,37,25,null,27,27,27,27,27,27,null,1000,1000,1000,1000,1000,1000,null,72,72,71,72,71,72,null,3,3,3,3,3,3,null,4,4,4,4,4,4,null 
3378,13,211,6,Saturday,19,472,432,343,518,506,497,null,202,307,259,176,173,404,null,33,21,36,null,46,26,null,27,27,27,27,27,27,null,1001,1001,1001,1001,1001,1001,null,72,72,72,72,72,72,null,3,5,3,3,3,3,null,4,4,4,4,4,4,null 
3379,13,212,6,Saturday,20,482,485,494,540,506,497,null,437,307,410,176,173,388,null,36,28,43,null,43,34,null,27,27,27,27,27,27,null,1001,1001,1002,1002,1002,1002,null,74,74,73,73,73,73,null,1,1,2,2,2,2,null,4,4,4,4,4,4,null 
3380,13,213,6,Saturday,21,472,466,500,536,520,498,null,377,417,410,176,173,388,null,38,18,42,null,43,34,null,27,27,27,27,27,27,null,1000,1002,1000,1000,1000,1000,null,75,74,75,75,75,75,null,3,3,3,3,3,3,null,4,4,4,4,4,4,null 
3381,13,214,6,Saturday,22,472,464,484,536,498,508,null,382,337,410,176,173,388,null,34,18,39,null,43,28,null,26,26,26,26,26,26,null,1003,1003,1003,1003,1003,1003,null,76,76,76,76,76,76,null,7,7,7,7,7,7,null,4,4,4,4,4,4,null 
3382,13,215,6,Saturday,23,190,464,253,312,363,381,null,382,296,410,176,173,388,null,10,21,21,null,37,23,null,22,22,22,22,22,22,null,1002,1001,1001,1002,1002,1002,null,82,80,80,82,82,82,null,1,2,2,1,1,1,null,4,4,4,4,4,4,null 
3383,13,216,6,Sunday,0,39,464,87,120,72,87,null,382,296,410,176,173,388,null,8,21,14,null,34,13,null,21,22,22,22,22,22,null,1003,1001,1002,1002,1002,1002,null,79,80,81,81,81,81,null,2,2,1,1,1,1,null,4,4,4,4,4,4,null 
3384,13,217,6,Sunday,1,77,464,64,74,52,57,null,382,296,410,176,173,388,null,8,21,12,null,34,13,null,22,22,22,22,22,22,null,1002,1001,1002,1002,1002,1002,null,81,80,81,81,81,81,null,1,2,1,1,1,1,null,4,4,4,4,4,4,null 
3385,13,218,6,Sunday,2,87,464,77,69,77,62,null,382,6,410,176,173,388,null,8,21,12,null,34,13,null,22,22,22,22,22,22,null,1002,1002,1002,1002,1002,1002,null,82,82,82,82,82,82,null,3,3,3,3,3,3,null,4,4,4,4,4,4,null 
3386,13,219,6,Sunday,3,99,74,82,97,97,72,null,382,6,410,176,null,388,null,8,21,12,null,34,13,null,22,22,22,22,22,22,null,1002,1002,1002,1002,1002,1002,null,83,82,83,83,83,83,null,3,1,3,3,3,3,null,4,4,4,4,4,4,null 
3387,13,220,6,Sunday,4,99,111,115,136,133,146,null,382,6,410,176,null,388,null,8,21,12,null,34,13,null,22,22,22,22,22,22,null,1002,1003,1003,1003,1003,1003,null,83,82,82,82,82,82,null,3,1,1,1,1,1,null,4,4,4,4,4,4,null 
3388,13,221,6,Sunday,5,105,111,135,140,135,146,null,382,6,410,176,null,388,null,8,9,12,null,34,13,null,22,22,22,22,22,22,null,1003,1003,1003,1003,1003,1003,null,83,84,84,83,83,82,null,1,1,1,1,1,1,null,4,4,4,4,4,4,null 
3389,13,222,6,Sunday,6,113,113,126,135,152,141,null,32,10,410,null,null,388,null,11,9,12,null,35,12,null,22,22,22,22,22,22,null,1004,1004,1004,1004,1004,1004,null,82,82,82,82,82,82,null,1,1,1,1,1,1,null,4,4,4,4,4,4,null 
3390,13,223,6,Sunday,7,103,103,130,131,153,148,null,32,10,410,null,null,388,null,11,5,14,null,38,13,null,22,22,23,22,22,22,null,1005,1005,1005,1005,1005,1005,null,80,80,78,80,80,80,null,0,0,0,0,0,0,null,4,4,4,4,4,4,null 
3391,13,224,6,Sunday,8,116,103,126,138,153,151,null,67,10,410,null,null,388,null,11,5,17,null,39,17,null,23,23,23,23,23,23,null,1005,1005,1005,1005,1005,1005,null,77,77,77,77,77,77,null,4,4,4,4,4,4,null,1,1,1,1,1,1,null 
3392,13,225,6,Sunday,9,121,120,138,148,151,151,null,67,44,410,null,null,388,null,14,5,27,null,37,18,null,23,23,23,23,23,23,null,1005,1005,1005,1005,1005,1005,null,74,74,74,77,74,77,null,2,2,2,2,2,2,null,1,1,1,1,1,1,null 
3393,13,226,6,Sunday,10,140,120,153,156,163,155,null,67,44,410,null,66,388,null,17,5,25,null,41,23,null,23,23,23,23,23,23,null,1005,1005,1005,1005,1005,1005,null,77,74,77,77,77,77,null,2,2,2,2,2,2,null,1,1,1,1,1,1,null 
3394,13,227,6,Sunday,11,154,120,155,162,157,155,null,67,44,410,null,66,388,null,24,11,22,null,32,26,null,23,23,23,23,23,23,null,1005,1005,1005,1005,1005,1005,null,79,79,79,79,79,79,null,4,4,4,4,4,4,null,1,1,1,1,1,1,null 
3395,13,228,6,Sunday,12,158,154,161,171,171,159,null,67,30,410,null,66,388,null,19,11,26,null,35,21,null,23,23,23,23,23,23,null,1006,1006,1006,1006,1006,1006,null,79,79,79,79,79,79,null,5,5,5,5,5,5,null,3,3,3,3,3,3,null 
3396,13,229,6,Sunday,13,161,154,168,185,196,189,null,67,30,410,null,94,95,null,19,11,30,null,33,22,null,23,23,23,23,23,23,null,1005,1006,1005,1005,1005,1005,null,77,79,77,77,77,77,null,3,5,3,3,3,3,null,3,3,3,3,3,3,null 
3397,13,230,6,Sunday,14,187,154,182,219,202,196,null,67,87,84,null,101,102,null,21,20,27,null,37,24,null,24,24,24,24,24,24,null,1005,1005,1005,1005,1005,1005,null,77,76,77,77,77,77,null,1,3,1,1,1,1,null,3,3,3,3,3,3,null 
3398,13,231,6,Sunday,15,197,200,201,222,205,203,null,103,101,99,115,106,119,null,21,19,31,null,41,28,null,24,25,24,24,24,24,null,1005,1005,1005,1005,1005,1005,null,75,72,75,75,75,75,null,1,3,1,1,1,1,null,3,3,3,3,3,3,null 
3399,13,232,6,Sunday,16,205,197,210,242,221,212,null,109,91,107,130,117,138,null,20,19,27,null,40,28,null,25,25,25,25,25,25,null,1005,1005,1005,1005,1005,1005,null,73,73,73,73,73,73,null,3,3,3,3,3,3,null,3,3,3,3,3,3,null 
3400,13,233,6,Sunday,17,210,207,224,255,220,218,null,110,91,107,135,109,129,null,19,14,31,null,38,30,null,26,26,25,25,25,25,null,1004,1004,1005,1005,1005,1005,null,72,72,72,72,72,72,null,5,5,5,5,5,5,null,3,3,3,3,3,3,null 
3401,13,234,6,Sunday,18,225,207,233,249,208,211,null,115,122,107,138,102,126,null,25,24,38,null,38,30,null,25,26,25,25,25,25,null,1005,1005,1005,1005,1005,1005,null,73,72,73,73,73,73,null,4,3,4,4,4,4,null,3,3,3,3,3,3,null 
3402,13,235,6,Sunday,19,227,225,231,234,210,212,null,124,122,125,128,102,123,null,25,24,42,null,42,32,null,26,26,26,26,26,26,null,1005,1005,1005,1005,1005,1005,null,73,72,73,73,73,73,null,3,3,3,3,3,3,null,3,3,3,3,3,3,null 
3403,13,236,6,Sunday,20,223,225,230,225,204,199,null,118,122,133,121,102,100,null,25,24,44,null,53,39,null,25,26,25,25,25,25,null,1005,1005,1005,1005,1005,1005,null,75,72,75,75,75,75,null,1,3,1,1,1,1,null,3,3,3,3,3,3,null 
3404,13,237,6,Sunday,21,220,226,230,226,203,197,null,125,109,131,123,102,98,null,27,19,42,null,57,42,null,25,25,25,25,25,25,null,1005,1005,1005,1005,1005,1005,null,77,77,77,77,76,77,null,1,1,1,1,3,1,null,3,3,3,3,3,3,null 
3405,13,238,6,Sunday,22,222,191,230,234,204,200,null,113,94,116,125,102,100,null,24,22,42,null,48,40,null,25,25,25,25,25,25,null,1006,1006,1006,1006,1006,1006,null,78,78,78,78,78,78,null,0,0,1,1,0,1,null,3,3,3,3,3,3,null 
3406,13,239,6,Sunday,23,212,195,222,250,214,212,null,113,94,109,123,102,100,null,26,18,52,null,50,39,null,24,24,24,24,24,24,null,1006,1006,1006,1006,1006,1006,null,79,79,79,79,79,79,null,1,1,1,1,1,1,null,3,3,3,3,3,3,null 
3407,13,240,6,Monday,0,206,195,229,249,231,212,null,116,94,109,123,102,110,null,34,12,47,null,50,35,null,24,24,24,24,24,24,null,1006,1006,1006,1006,1006,1006,null,80,82,80,80,80,80,null,1,1,1,1,1,1,null,3,3,3,3,3,3,null 
3408,13,241,6,Monday,1,199,205,231,238,238,220,null,99,82,109,123,102,117,null,34,12,47,null,50,35,null,24,24,24,24,24,24,null,1006,1006,1006,1006,1006,1006,null,83,83,83,83,83,82,null,0,0,0,0,0,1,null,3,3,3,3,3,3,null 
3409,13,242,6,Monday,2,207,205,245,240,240,227,null,99,82,109,123,102,117,null,30,12,44,null,48,32,null,23,24,23,23,23,23,null,1005,1006,1005,1005,1005,1005,null,84,83,84,84,84,84,null,1,0,1,1,1,1,null,3,3,3,3,3,3,null 
3410,13,243,6,Monday,3,199,205,254,240,237,229,null,99,88,109,123,102,117,null,30,12,44,null,48,32,null,23,23,24,23,24,23,null,1005,1005,1005,1005,1005,1005,null,85,85,81,85,81,85,null,1,1,1,1,1,1,null,3,3,3,3,3,3,null 
3411,13,244,6,Monday,4,195,251,269,238,238,237,null,99,95,109,123,102,117,null,30,12,44,null,48,32,null,24,24,24,24,24,24,null,1005,1005,1005,1005,1005,1005,null,80,80,80,80,80,80,null,1,1,1,1,1,1,null,3,3,3,3,3,3,null 
3412,13,245,6,Monday,5,192,238,263,235,243,239,null,99,90,109,123,102,117,null,30,12,44,null,48,32,null,23,23,23,23,23,23,null,1005,1005,1005,1005,1005,1005,null,84,84,84,84,84,84,null,0,0,0,0,0,0,null,3,3,3,3,3,3,null 
3413,13,246,6,Monday,6,177,238,260,231,245,235,null,99,90,109,123,102,117,null,30,14,44,null,48,32,null,23,23,23,23,23,23,null,1006,1006,1005,1005,1005,1005,null,82,82,84,84,84,84,null,1,1,1,1,1,1,null,3,3,3,3,3,3,null 
3414,13,247,6,Monday,7,178,217,255,241,247,240,null,84,90,109,123,102,117,null,16,15,39,null,39,23,null,24,24,24,24,24,24,null,1005,1005,1005,1005,1005,1005,null,81,81,81,81,81,81,null,4,4,4,1,1,1,null,3,3,3,3,3,3,null 
